LAD23CD,mean_gdp_per_capita,mean_gdp_per_capita_usd,gdp_per_capita_usd_grp,MSOA11CD,gdp_grp
W06000015,40019.4,51068.75634,"50-75,000",W02000391,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000370,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000390,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000381,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000399,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000396,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000408,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000375,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000400,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000388,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000407,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000383,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000403,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000423,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000411,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000409,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000401,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000389,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000373,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000404,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000398,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000377,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000395,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000394,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000405,50_To_75
W06000015,40019.4,51068.75634,"50-75,000",W02000422,50_To_75
W06000018,20581.2,26263.66932,"25-50,000",W02000294,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000292,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000303,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000307,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000293,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000309,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000310,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000298,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000291,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000301,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000308,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000312,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000311,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000290,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000299,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000296,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000295,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000305,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000306,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000297,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000304,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000313,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000302,25_To_50
W06000018,20581.2,26263.66932,"25-50,000",W02000300,25_To_50
W06000019,17965.6,22925.902159999998,"<25,000",W02000321,Less_Than_25
W06000019,17965.6,22925.902159999998,"<25,000",W02000318,Less_Than_25
W06000019,17965.6,22925.902159999998,"<25,000",W02000315,Less_Than_25
W06000019,17965.6,22925.902159999998,"<25,000",W02000320,Less_Than_25
W06000019,17965.6,22925.902159999998,"<25,000",W02000317,Less_Than_25
W06000019,17965.6,22925.902159999998,"<25,000",W02000319,Less_Than_25
W06000019,17965.6,22925.902159999998,"<25,000",W02000322,Less_Than_25
W06000019,17965.6,22925.902159999998,"<25,000",W02000316,Less_Than_25
W06000019,17965.6,22925.902159999998,"<25,000",W02000314,Less_Than_25
W06000020,22245.4,28387.35494,"25-50,000",W02000329,25_To_50
W06000020,22245.4,28387.35494,"25-50,000",W02000330,25_To_50
W06000020,22245.4,28387.35494,"25-50,000",W02000325,25_To_50
W06000020,22245.4,28387.35494,"25-50,000",W02000326,25_To_50
W06000020,22245.4,28387.35494,"25-50,000",W02000332,25_To_50
W06000020,22245.4,28387.35494,"25-50,000",W02000328,25_To_50
W06000020,22245.4,28387.35494,"25-50,000",W02000333,25_To_50
W06000020,22245.4,28387.35494,"25-50,000",W02000331,25_To_50
W06000020,22245.4,28387.35494,"25-50,000",W02000334,25_To_50
W06000020,22245.4,28387.35494,"25-50,000",W02000335,25_To_50
W06000020,22245.4,28387.35494,"25-50,000",W02000323,25_To_50
W06000020,22245.4,28387.35494,"25-50,000",W02000324,25_To_50
W06000020,22245.4,28387.35494,"25-50,000",W02000327,25_To_50
W06000021,26996.8,34450.61648,"25-50,000",W02000345,25_To_50
W06000021,26996.8,34450.61648,"25-50,000",W02000338,25_To_50
W06000021,26996.8,34450.61648,"25-50,000",W02000346,25_To_50
W06000021,26996.8,34450.61648,"25-50,000",W02000339,25_To_50
W06000021,26996.8,34450.61648,"25-50,000",W02000337,25_To_50
W06000021,26996.8,34450.61648,"25-50,000",W02000343,25_To_50
W06000021,26996.8,34450.61648,"25-50,000",W02000341,25_To_50
W06000021,26996.8,34450.61648,"25-50,000",W02000336,25_To_50
W06000021,26996.8,34450.61648,"25-50,000",W02000342,25_To_50
W06000021,26996.8,34450.61648,"25-50,000",W02000344,25_To_50
W06000021,26996.8,34450.61648,"25-50,000",W02000340,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000347,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000366,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000363,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000362,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000350,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000355,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000364,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000359,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000348,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000360,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000357,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000353,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000352,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000349,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000351,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000361,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000354,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000358,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000356,25_To_50
W06000022,30094.4,38403.463840000004,"25-50,000",W02000365,25_To_50
S12000005,25445.2,32470.619720000002,"25-50,000",S02001403,25_To_50
S12000005,25445.2,32470.619720000002,"25-50,000",S02001402,25_To_50
S12000005,25445.2,32470.619720000002,"25-50,000",S02001401,25_To_50
S12000005,25445.2,32470.619720000002,"25-50,000",S02001398,25_To_50
S12000005,25445.2,32470.619720000002,"25-50,000",S02001396,25_To_50
S12000005,25445.2,32470.619720000002,"25-50,000",S02001395,25_To_50
S12000005,25445.2,32470.619720000002,"25-50,000",S02001399,25_To_50
S12000005,25445.2,32470.619720000002,"25-50,000",S02001394,25_To_50
S12000005,25445.2,32470.619720000002,"25-50,000",S02001393,25_To_50
S12000005,25445.2,32470.619720000002,"25-50,000",S02001397,25_To_50
S12000005,25445.2,32470.619720000002,"25-50,000",S02001400,25_To_50
S12000005,25445.2,32470.619720000002,"25-50,000",S02001404,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002459,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002436,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002437,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002438,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002440,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002457,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002447,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002452,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002439,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002455,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002443,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002444,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002448,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002446,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002445,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002451,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002456,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002450,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002453,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002458,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002441,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002454,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002442,25_To_50
S12000030,33125.6,42271.57816,"25-50,000",S02002449,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001346,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001347,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001348,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001349,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001355,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001354,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001366,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001365,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001364,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001360,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001368,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001362,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001357,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001361,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001359,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001369,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001367,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001344,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001351,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001358,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001363,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001345,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001352,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001356,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001353,25_To_50
S12000041,22820.8,29121.62288,"25-50,000",S02001350,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001445,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001456,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001458,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001460,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001461,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001474,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001454,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001467,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001468,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001455,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001473,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001470,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001469,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001453,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001463,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001471,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001462,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001472,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001451,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001465,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001464,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001457,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001475,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001448,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001449,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001452,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001447,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001450,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001466,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001459,25_To_50
S12000042,28940.2,36930.58922,"25-50,000",S02001446,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001538,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001550,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001548,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001537,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001539,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001534,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001545,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001544,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001543,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001540,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001549,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001541,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001542,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001553,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001554,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001551,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001536,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001555,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001547,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001552,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001546,25_To_50
S12000010,21336.8,27227.89048,"25-50,000",S02001535,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002069,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002059,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002063,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002052,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002066,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002067,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002053,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002071,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002055,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002057,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002061,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002070,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002056,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002058,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002062,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002064,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002054,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002072,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002068,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002051,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002065,25_To_50
S12000019,21979.6,28048.167559999998,"25-50,000",S02002060,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001721,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001701,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001720,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001723,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001724,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001696,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001715,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001713,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001731,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001730,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001728,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001698,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001732,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001710,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001729,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001702,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001697,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001737,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001716,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001726,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001700,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001735,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001736,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001705,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001733,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001717,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001703,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001712,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001706,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001711,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001725,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001727,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001709,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001704,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001719,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001714,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001722,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001718,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001708,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001734,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001699,25_To_50
S12000014,29636.6,37819.26526,"25-50,000",S02001707,25_To_50
S12000036,58135,74186.0735,"50-75,000",S02001599,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001593,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001660,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001679,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001664,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001678,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001662,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001680,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001682,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001683,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001677,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001580,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001581,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001601,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001651,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001608,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001636,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001684,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001685,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001663,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001576,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001598,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001630,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001626,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001605,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001604,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001627,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001603,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001665,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001612,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001600,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001652,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001668,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001609,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001579,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001650,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001637,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001594,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001674,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001578,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001595,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001615,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001671,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001589,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001661,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001676,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001596,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001588,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001577,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001631,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001629,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001592,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001675,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001638,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001649,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001624,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001666,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001670,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001667,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001641,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001639,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001633,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001610,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001607,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001606,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001672,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001673,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001616,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001635,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001602,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001628,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001642,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001583,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001669,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001648,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001597,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001632,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001646,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001634,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001590,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001586,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001587,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001585,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001681,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001643,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001640,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001644,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001591,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001619,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001584,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001582,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001623,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001653,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001647,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001611,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001645,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001686,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001656,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001658,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001654,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001613,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001617,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001659,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001614,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001620,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001625,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001655,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001657,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001622,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001618,50_To_75
S12000036,58135,74186.0735,"50-75,000",S02001621,50_To_75
S12000040,32796.4,41851.48604,"25-50,000",S02002478,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002497,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002486,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002487,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002483,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002493,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002485,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002500,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002504,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002511,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002508,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002502,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002505,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002512,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002510,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002507,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002481,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002496,25_To_50
S12000040,32796.4,41851.48604,"25-50,000",S02002498,25_To_50
